vote_trump,census_region,state,age,weight_2020,hispan,sex,race,income,education_category,stateicp
0,4,CA,50,0.342734859066959,0,0,1,2,3,California
0,3,FL,64,0.12668736321320215,0,0,1,1,3,Florida
0,2,MN,20,0.08094230025835976,1,1,1,2,2,Minnesota
1,1,PA,35,1.0613042031694226,0,0,1,2,3,Pennsylvania
0,3,FL,25,3.0580231232431476,0,0,2,3,1,Florida
0,2,IL,59,0.21944533216263146,0,0,1,2,3,Illinois
0,1,NY,25,0.008010817295777888,1,1,2,1,3,New York
0,1,NY,64,0.6191239280628631,0,0,1,2,3,New York
1,3,KY,36,0.43623569870564544,0,0,1,1,2,Kentucky
0,2,IA,55,1.3603523743623551,0,0,1,3,2,Iowa
1,1,CT,40,2.1141050497854947,0,0,4,2,3,Connecticut
0,3,FL,30,0.7740560001392685,0,0,5,3,3,Florida
0,2,MI,26,0.6533836692262316,0,0,2,3,3,Michigan
0,1,PA,73,0.31062997396100145,0,0,2,1,3,Pennsylvania
1,4,CO,70,4.9292432866927145,0,0,1,3,2,Colorado
1,4,WA,51,3.5757069320210535,0,0,1,3,2,Washington
0,2,KS,43,0.3027639834458262,0,0,2,1,2,Kansas
0,4,WA,19,2.5235589089782984,0,0,1,4,3,Washington
0,2,IL,54,0.17693498747691122,0,0,1,1,3,Illinois
0,4,CA,34,0.9112433392168514,0,0,2,3,3,California
0,1,PA,61,0.3856758490408656,0,0,1,1,3,Pennsylvania
1,1,NY,30,0.023281061951420566,1,0,2,2,3,New York
1,4,CO,46,0.1031475392487289,1,0,5,1,2,Colorado
1,1,MA,64,1.8329078865362212,0,0,1,2,2,Massachusetts
0,3,FL,25,0.8886392323424291,0,0,1,1,2,Florida
0,2,MI,67,0.2669882252789358,0,0,1,1,2,Michigan
1,3,FL,50,0.6480182828007495,0,0,1,2,2,Florida
0,4,NV,43,0.9030149295293072,0,0,1,2,2,Nevada
0,3,FL,70,1.116781749502932,0,0,1,2,3,Florida
0,2,IL,73,1.6719352699686025,0,0,1,2,3,Illinois
0,3,TN,52,0.5639183623929741,0,0,1,2,3,Tennessee
0,1,MA,61,1.6784271107627025,0,0,1,2,2,Massachusetts
0,3,KY,38,0.586182982531668,0,0,1,2,3,Kentucky
0,4,NV,20,2.7749177452008646e-4,1,0,2,1,3,Nevada
1,4,OR,23,0.34971397125398884,0,1,1,1,2,Oregon
1,3,GA,19,0.13016566006308117,1,1,1,1,2,Georgia
0,3,TX,35,0.4044955015431256,0,0,2,1,1,Texas
0,4,AZ,76,1.0260660993483652,0,1,1,2,3,Arizona
0,4,NV,23,0.1808322206899244,1,0,1,1,2,Nevada
0,1,MA,24,0.1739247390333273,1,0,1,1,2,Massachusetts
0,3,AL,20,0.010033563585432417,1,1,4,1,3,Alabama
0,1,MA,70,1.0704210123615472,0,1,1,2,3,Massachusetts
1,3,GA,30,0.5374140408653166,0,0,1,2,3,Georgia
0,1,PA,25,2.7033375824133743,0,0,2,2,2,Pennsylvania
1,1,NY,21,0.042929504494135205,0,1,1,1,3,New York
0,1,NJ,38,0.02191301462538151,1,0,5,2,3,New Jersey
1,3,GA,25,0.7358917826110255,0,0,1,1,2,Georgia
0,3,MD,28,0.3911479889236867,0,0,2,2,3,Maryland
1,1,NY,21,0.486377745752295,0,0,4,2,2,New York
1,3,GA,30,0.5837844510296459,0,0,2,1,1,Georgia
0,3,TX,21,0.8284910326895139,0,0,1,2,1,Texas
0,3,TX,21,1.2396808554079537,0,1,1,2,2,Texas
0,3,SC,19,1.6041180345573285,0,0,1,2,2,South Carolina
1,4,CA,19,0.34456674082443517,0,1,1,1,2,California
1,1,NY,42,0.4829378357168663,0,0,1,2,3,New York
0,3,TX,28,0.5476604150160177,0,1,1,1,3,Texas
0,1,MA,55,0.09645049268002188,0,0,1,1,3,Massachusetts
0,1,CT,66,0.47431384077014344,0,0,1,2,3,Connecticut
0,1,NY,46,0.9015667755532382,1,1,1,2,3,New York
1,2,OH,56,0.43322758140579726,0,0,1,1,3,Ohio
0,3,GA,64,0.351633390181423,0,1,1,2,3,Georgia
1,3,OK,54,1.0322581182380972,0,0,4,2,3,Oklahoma
0,2,NE,71,1.226033655590161,0,0,1,2,3,Nebraska
0,3,SC,55,0.32689160827209357,0,0,1,2,3,South Carolina
0,3,WV,21,0.23914438417123865,0,1,1,1,2,West Virginia
0,3,FL,59,2.4006195374632893,0,1,1,1,2,Florida
0,2,MI,24,0.5285817138199463,0,1,2,1,2,Michigan
0,3,NC,49,0.41471598860392117,0,1,1,2,3,North Carolina
1,4,AZ,59,0.10502201085934605,0,1,1,1,3,Arizona
0,2,IN,79,1.6473270563848896,0,0,1,2,3,Indiana
0,1,PA,38,0.712663740221685,0,0,1,2,3,Pennsylvania
0,3,FL,37,1.5560022573261814,1,1,1,3,3,Florida
0,3,SC,37,0.6738598932316163,0,0,1,3,3,South Carolina
1,3,TX,38,2.22278140474054,0,1,1,2,2,Texas
1,1,PA,35,0.6813662368170688,0,1,1,2,3,Pennsylvania
0,2,IN,83,0.9132030617947327,0,0,1,2,3,Indiana
0,2,IA,25,0.6765493872735541,0,1,1,2,3,Iowa
1,2,MO,47,0.2684272541207155,0,0,1,1,3,Missouri
0,3,VA,71,3.0680935832636687,0,0,1,3,3,Virginia
1,3,SC,19,1.5024612375832678,0,0,1,2,2,South Carolina
1,2,NE,40,0.34472950979305533,0,0,1,2,3,Nebraska
1,2,MO,55,1.2922697267644125,0,0,1,2,2,Missouri
1,3,AL,46,1.0659565737879433,0,0,1,2,2,Alabama
0,4,OR,23,0.0797055813082042,0,1,4,2,3,Oregon
1,2,IL,67,0.3839813260196239,0,0,1,2,3,Illinois
1,3,TX,43,0.8485313763345049,0,0,1,3,3,Texas
1,3,MD,26,0.20489796137630178,0,0,1,1,3,Maryland
0,2,MO,68,0.47800232280509297,0,1,1,2,2,Missouri
0,3,DE,65,1.2517375087782785,0,0,1,2,3,Delaware
0,3,TX,26,0.015624609835966342,1,0,1,1,3,Texas
0,2,KS,31,0.1364829535420432,0,1,1,1,2,Kansas
1,3,MS,49,5.000095524675532,1,0,1,1,1,Mississippi
1,3,FL,37,0.42191233830957375,0,0,1,2,3,Florida
0,3,FL,18,0.007398554476757028,1,1,2,1,2,Florida
1,3,AL,56,0.19908254932370612,0,0,2,1,3,Alabama
1,4,CA,26,0.8723805500361369,1,0,5,2,3,California
1,3,TN,61,1.68650397501796,0,0,1,2,2,Tennessee
0,3,GA,28,2.8251276501225226,0,1,1,2,3,Georgia
0,3,TX,41,0.05115959352911458,1,0,5,3,3,Texas
1,3,TN,59,0.5034054161023297,0,0,1,2,3,Tennessee
1,3,NC,56,1.105071005497563,0,0,1,1,2,North Carolina
1,3,VA,31,1.056866962663744,0,0,2,2,2,Virginia
0,3,VA,64,2.194725555784293,0,1,2,2,3,Virginia
0,2,MI,45,0.5542943409198391,0,1,4,2,3,Michigan
0,1,RI,38,0.09147615036065809,1,1,1,1,2,Rhode Island
0,3,GA,18,2.206676921613758,0,1,1,2,2,Georgia
0,2,IN,63,0.8777962452445834,0,1,2,1,2,Indiana
1,4,CA,33,0.7506266289810524,1,0,1,3,3,California
0,1,PA,28,1.0674437869242512,1,1,5,1,2,Pennsylvania
0,2,OH,51,0.2917417598350479,0,0,1,1,2,Ohio
0,4,NV,57,0.11167154721893914,0,0,1,1,3,Nevada
0,2,IN,57,0.34795535648233183,0,1,2,1,3,Indiana
1,3,SC,79,0.7670403235877086,0,0,1,2,3,South Carolina
1,4,CA,32,0.5685769451544754,0,1,1,2,3,California
1,1,PA,31,2.028817866755709,0,0,1,2,1,Pennsylvania
1,3,MS,21,3.6358355983586224,0,0,1,3,1,Mississippi
0,3,SC,19,1.5951419715850854,0,1,1,3,3,South Carolina
0,2,IL,41,0.7042704639133367,0,0,1,2,2,Illinois
0,1,MA,59,0.12589724937120694,0,0,1,1,3,Massachusetts
1,4,CA,40,0.478683910004228,0,0,1,2,3,California
0,1,CT,55,1.1093949409243926,0,0,1,4,3,Connecticut
1,2,IL,68,0.5385802372734216,0,0,1,2,3,Illinois
0,2,WI,62,0.2602776849101895,0,1,1,1,2,Wisconsin
0,1,NY,38,0.6747784472648813,0,1,1,3,3,New York
1,2,MI,55,0.7650512289231681,0,0,1,3,3,Michigan
0,2,IN,65,0.26358246190685314,0,1,1,1,3,Indiana
0,2,IL,33,0.23904653309365723,0,0,1,2,3,Illinois
0,3,FL,19,0.4070854232303716,0,0,1,1,2,Florida
1,3,VA,51,2.4581941881319094,0,1,1,3,2,Virginia
1,3,MS,55,2.9230172590640424,0,0,1,2,2,Mississippi
0,2,NE,51,4.954525532774618,1,0,1,3,2,Nebraska
0,3,GA,52,2.0998212989659866,1,0,2,1,1,Georgia
0,4,WA,55,0.620758930857716,0,1,1,2,3,Washington
0,3,FL,44,0.8293899180316971,0,1,1,3,3,Florida
0,3,TX,69,0.24559572712498717,0,0,1,2,3,Texas
1,4,CO,61,0.2646281581377527,1,1,1,2,3,Colorado
0,3,FL,55,0.03787159172248754,0,1,1,1,3,Florida
0,3,NC,65,1.3160625951513083,0,1,2,2,3,North Carolina
1,3,FL,64,0.2120775653075346,0,1,1,1,2,Florida
1,3,TX,54,0.9495789837680093,0,0,1,3,3,Texas
0,1,NY,20,2.295296982047941,1,0,1,2,2,New York
1,2,IL,61,1.9863758845629513,1,1,1,1,2,Illinois
0,4,HI,25,0.24237025237559962,0,0,4,2,3,Hawaii
0,3,KY,40,2.6552785624210804,0,0,1,4,3,Kentucky
0,4,CA,45,0.09365735675560447,0,0,4,1,3,California
0,4,CA,45,0.28478656333173574,0,0,4,3,3,California
0,2,IL,46,0.26069662580860514,0,0,1,1,2,Illinois
0,4,CA,54,0.3553274950734541,0,0,4,2,3,California
1,4,HI,69,0.7226058882530589,0,0,4,2,3,Hawaii
0,4,CO,41,1.2810587182940476,1,1,1,4,3,Colorado
0,1,CT,31,0.20969448437751914,0,0,1,1,2,Connecticut
0,3,TX,27,3.4692211078628254,0,0,1,2,1,Texas
1,3,OK,35,0.6401346860677142,0,0,1,2,3,Oklahoma
0,3,TX,20,1.6911289745168512,1,0,5,2,2,Texas
0,2,MN,57,1.0288284466807296,0,0,1,4,3,Minnesota
0,3,LA,70,3.638663594906244,0,0,2,3,3,Louisiana
1,4,CO,41,1.848876335442506,1,1,1,4,3,Colorado
0,1,NY,22,0.3055484521634506,0,0,2,3,3,New York
1,1,NJ,20,3.2382130164352243,0,0,1,3,2,New Jersey
1,3,FL,33,0.9870702533829305,0,0,1,3,3,Florida
0,1,NJ,20,0.9221253340322437,0,0,2,3,2,New Jersey
0,1,MA,49,0.6645210118558027,1,1,1,1,3,Massachusetts
0,4,CA,65,0.28085665786829195,0,0,4,2,3,California
0,4,CO,41,0.5896788009245243,1,1,1,2,3,Colorado
1,4,CO,43,1.848876335442506,1,1,1,4,3,Colorado
0,3,VA,24,0.4786015719405343,0,0,4,2,3,Virginia
1,4,CA,55,0.19454518297309742,1,0,2,4,3,California
0,2,IL,21,0.07519300960788619,0,1,2,1,2,Illinois
1,3,VA,40,0.2370768520917412,0,0,4,1,2,Virginia
0,3,FL,18,0.04861951165606777,0,0,2,1,3,Florida
0,3,LA,40,1.0892202490242755,0,0,1,3,3,Louisiana
1,4,NV,21,1.8430599276892443,0,1,1,2,2,Nevada
1,2,WI,30,0.02922549603664224,1,1,1,2,3,Wisconsin
1,4,HI,38,0.14466470583294336,1,1,1,4,3,Hawaii
0,3,SC,19,0.01663260589793829,1,1,5,1,2,South Carolina
0,2,OH,23,0.0732155472076787,0,1,2,1,2,Ohio
0,3,TX,40,0.5175200777754705,0,0,1,2,3,Texas
1,1,NY,48,0.6585796377250894,0,0,1,2,3,New York
1,1,NY,54,0.3431217163876324,0,1,1,1,2,New York
0,3,FL,32,0.39763198655034515,0,0,1,1,2,Florida
1,2,IL,19,1.1995770719596186,1,0,5,2,1,Illinois
0,3,VA,47,0.14348258858754834,0,1,1,1,2,Virginia
0,2,OH,28,0.519215856462157,0,0,1,1,2,Ohio
1,4,CO,41,0.49458804549911034,0,1,1,2,3,Colorado
0,4,CA,53,0.11299964020863791,0,0,1,1,3,California
0,1,PA,50,0.2828251680246497,0,1,1,1,3,Pennsylvania
1,1,PA,37,0.8938496767987627,0,0,1,3,3,Pennsylvania
0,4,CA,59,0.22147047417197036,0,1,1,1,2,California
0,2,MI,57,0.43613269751262634,0,1,1,1,2,Michigan
1,1,PA,78,0.5386777328857827,0,1,1,1,2,Pennsylvania
0,4,CO,50,0.06244671211869386,1,1,1,2,3,Colorado
0,1,NY,61,0.775388180475909,0,0,2,1,2,New York
0,3,FL,62,1.1023966314368272,0,0,1,3,3,Florida
0,4,CA,22,0.043417535499225834,0,0,4,2,3,California
1,4,CO,41,0.7668955930895333,1,1,1,3,3,Colorado
0,4,CO,41,0.5313704690332924,1,1,1,3,3,Colorado
0,1,PA,21,0.1708442567236074,0,1,2,4,3,Pennsylvania
1,1,NY,60,1.4195591726373686,0,0,1,3,3,New York
0,3,VA,21,0.3910125981795923,0,1,1,1,2,Virginia
0,3,TX,67,0.1456701399508669,0,0,1,1,2,Texas
0,2,OH,54,0.30017690178965406,0,0,1,1,3,Ohio
1,4,OR,56,0.5788388561815877,0,0,1,1,2,Oregon
0,2,IL,29,0.40125598192529893,0,1,1,1,2,Illinois
0,4,CA,38,0.3859376367632096,0,1,4,1,2,California
0,1,NJ,43,2.1258820191882486,0,0,2,3,3,New Jersey
1,3,AR,53,0.20064976048213015,0,0,1,1,3,Arkansas
0,1,NY,40,0.7301195655397357,0,0,2,1,1,New York
1,1,NY,22,1.3778253450911526,1,0,5,1,1,New York
0,1,NJ,60,5.000002638625753,1,0,5,1,1,New Jersey
1,1,NY,61,0.8150049400411191,0,1,1,2,2,New York
0,2,MI,42,0.5975636761132388,0,1,1,2,2,Michigan
1,2,OH,61,0.46346757898930413,0,1,1,1,2,Ohio
1,3,AR,65,0.35569721585664754,0,0,1,1,2,Arkansas
0,2,WI,56,0.8807194286909639,0,0,1,2,2,Wisconsin
1,2,OH,54,0.4210536395534381,0,0,1,1,2,Ohio
0,2,NE,48,0.07718406440030226,1,1,1,2,3,Nebraska
1,2,IN,39,0.09744157121158557,0,0,1,1,3,Indiana
0,3,AL,40,0.667581767937597,0,0,1,2,3,Alabama
1,4,NM,54,3.110466396834279,0,0,1,2,2,New Mexico
1,3,NC,54,2.138354894414095,0,1,1,2,2,North Carolina
0,4,WA,45,0.058112373817710755,0,0,1,1,3,Washington
1,4,HI,69,5.000004168672327,0,1,4,4,3,Hawaii
0,3,GA,54,0.46405793287855146,0,0,2,2,3,Georgia
1,3,SC,49,0.2790553209461368,0,0,1,1,3,South Carolina
0,3,TN,21,1.2606028911267697,0,0,2,2,2,Tennessee
0,2,OH,20,0.16555651086583825,1,1,2,4,3,Ohio
0,4,CA,42,2.1328131229602247,0,0,1,4,3,California
1,1,NY,51,0.5576616941548165,0,0,1,2,3,New York
1,4,WA,56,1.2595210574898899,0,1,1,2,2,Washington
0,4,CA,49,2.9023535325258716,0,1,4,2,3,California
0,4,CA,57,0.43356446017447653,0,0,1,2,3,California
1,1,NJ,71,3.0803405326166042,0,0,1,2,3,New Jersey
0,3,NC,25,5.000006790963444,0,0,4,3,3,North Carolina
1,1,PA,59,0.55527840311903,0,0,1,2,3,Pennsylvania
0,4,CA,68,0.7746999964815738,0,1,1,2,3,California
0,1,NY,36,0.170092424440033,0,0,1,1,3,New York
0,4,WA,35,1.1738429673113988,0,0,1,2,2,Washington
0,2,MI,65,0.24462246201301635,0,0,1,2,3,Michigan
0,1,NY,35,0.7690480195660414,0,1,1,2,3,New York
0,4,CA,45,0.6183367914579708,0,0,4,2,3,California
0,3,VA,66,1.1155072695048023,0,0,1,3,3,Virginia
0,4,CA,18,0.2004473273213584,0,1,4,2,2,California
0,4,AZ,36,0.33216058628157746,0,1,1,2,3,Arizona
0,2,MI,19,2.0599869114243,0,0,1,3,1,Michigan
0,3,NC,57,3.5734867216792923,0,1,2,2,2,North Carolina
0,1,NY,35,1.1843424783425887,0,0,1,4,3,New York
0,4,CO,41,1.0041868585047915,1,1,1,4,3,Colorado
0,1,NY,32,0.5830375271057648,0,0,4,1,2,New York
1,1,PA,27,1.2954837020741954,0,0,1,2,3,Pennsylvania
1,4,CO,41,0.48607384172194285,1,1,1,2,3,Colorado
0,2,OH,72,0.38561377648579864,0,1,2,1,3,Ohio
0,2,IL,40,0.6381547753324255,1,1,1,2,3,Illinois
0,4,CA,20,1.682682924615139,1,0,1,1,2,California
1,4,ID,67,0.2502294503957051,0,0,1,1,3,Idaho
0,3,TX,24,0.12978933878520096,1,1,5,2,2,Texas
1,3,GA,24,4.967534876431696,0,1,1,2,2,Georgia
0,3,VA,21,1.0227830771582986,0,0,1,4,2,Virginia
0,1,NY,45,0.23338319595067364,0,1,1,3,2,New York
1,3,GA,30,1.264038192113486,0,0,1,3,3,Georgia
0,4,CA,38,0.6220366185814749,1,0,1,1,3,California
1,2,IA,55,1.0767535768246672,0,0,1,2,2,Iowa
1,3,NC,27,0.032323334755183945,1,0,2,1,2,North Carolina
0,3,MD,64,0.5791946542819304,0,1,1,2,3,Maryland
0,3,KY,50,0.39314602237724283,0,1,1,2,3,Kentucky
0,3,FL,24,0.89191020477911,1,1,2,3,2,Florida
1,4,WA,56,0.10378767952759312,0,1,1,1,3,Washington
0,4,WA,57,0.11167154721893914,0,0,1,1,3,Washington
1,4,OR,56,0.1611689441295041,0,0,1,1,3,Oregon
1,4,CO,41,0.4891958591354634,1,1,1,2,3,Colorado
1,4,CO,41,0.6240757036314494,1,1,1,2,3,Colorado
0,1,CT,44,0.532409139333077,0,0,1,3,3,Connecticut
0,1,PA,68,0.8875881196702116,0,1,1,3,3,Pennsylvania
0,4,OR,48,0.058112373817710755,0,0,1,1,3,Oregon
1,2,MN,45,0.07126684461300489,0,1,1,1,3,Minnesota
1,1,PA,33,1.1587532583082272,0,0,1,2,1,Pennsylvania
1,4,WA,38,0.07121979522157434,1,0,1,2,3,Washington
0,1,PA,51,2.031132622804493,0,0,1,4,3,Pennsylvania
0,2,MO,32,0.7974799496377294,0,0,2,2,3,Missouri
1,4,CO,41,0.9783421055832745,1,1,1,3,3,Colorado
1,2,OH,58,0.655318270223154,0,0,1,1,2,Ohio
0,1,NY,25,1.8069049194469609,0,0,1,1,1,New York
1,1,PA,51,0.8598991458074553,0,0,1,3,3,Pennsylvania
0,1,NY,66,0.8203283131442287,0,0,1,2,2,New York
0,1,PA,38,0.08552906029717824,1,0,1,2,3,Pennsylvania
0,1,ME,70,0.31243537146109746,1,0,1,2,3,Maine
0,4,CA,33,0.10186103328002767,1,0,5,1,2,California
1,2,OH,18,1.8672404823013935,0,1,1,1,2,Ohio
1,2,IL,41,1.7829693546895962,1,0,1,1,1,Illinois
1,3,VA,60,0.45837049923955653,0,1,1,1,3,Virginia
1,2,OH,67,0.3756433997928201,0,1,1,1,2,Ohio
1,3,DE,33,1.1658610197164323,0,0,1,2,2,Delaware
1,3,TX,18,0.24545460896381435,0,1,1,1,1,Texas
0,4,CA,27,3.7501976212243413,1,0,1,2,2,California
0,3,FL,38,1.1195809392949545,0,0,1,2,2,Florida
0,2,OH,44,1.2585751858589702,0,1,2,2,2,Ohio
1,3,SC,19,0.07016966768032358,0,0,2,1,3,South Carolina
1,3,FL,62,0.5461746090876831,0,0,1,2,3,Florida
0,2,WI,61,1.6492874272393325,0,0,1,3,2,Wisconsin
1,2,OH,54,0.5064374916892483,0,1,1,1,2,Ohio
1,3,NC,38,0.5888275326648111,0,1,1,1,1,North Carolina
1,2,WI,68,0.8269566523684053,0,0,1,1,2,Wisconsin
0,3,DE,52,0.8323617201687578,0,1,1,2,2,Delaware
1,2,MI,33,0.18285262865235177,0,1,1,1,1,Michigan
1,2,IN,73,1.317972007289652,0,0,1,2,3,Indiana
0,3,NC,45,0.19906294543379963,0,0,1,1,2,North Carolina
0,2,MN,63,0.8785624728928016,0,0,1,2,2,Minnesota
1,2,MO,60,0.725108908407415,0,1,1,2,2,Missouri
0,2,IL,27,0.03889549287652107,0,1,2,1,2,Illinois
0,2,OH,31,0.4244163977986562,0,0,1,1,2,Ohio
0,4,NV,29,1.8057879572412356,1,0,5,2,2,Nevada
0,1,NJ,51,0.4202719360758467,0,1,1,2,3,New Jersey
1,3,NC,61,0.1740727166259851,0,1,1,1,3,North Carolina
1,2,WI,56,0.8041727608844595,0,1,1,2,2,Wisconsin
1,1,NJ,24,0.9323223036225645,1,0,5,2,3,New Jersey
1,3,VA,36,1.0653299929948077,0,1,5,2,2,Virginia
0,4,NV,44,1.2225225736561791,0,1,1,3,2,Nevada
0,1,NY,40,0.524572928177083,0,0,1,3,3,New York
1,2,KS,71,1.6095963391873354,0,0,1,2,2,Kansas
1,3,FL,46,0.45425486598388387,0,1,1,1,3,Florida
0,4,NM,19,0.3721418814882136,1,1,1,1,2,New Mexico
0,3,SC,31,0.5242917282537494,0,0,2,1,1,South Carolina
0,2,IL,57,0.5300925367293597,0,0,1,3,3,Illinois
1,3,NC,64,0.2019363785575968,0,1,1,1,2,North Carolina
1,3,AR,58,0.2998662895763828,0,0,1,1,2,Arkansas
0,3,MD,66,5.000008892604904,1,1,1,2,2,Maryland
0,2,MI,63,0.9014402138899402,0,0,1,3,3,Michigan
0,2,OH,32,0.21755702413082664,0,1,1,1,1,Ohio
1,3,GA,53,0.7206343534599376,0,0,1,1,2,Georgia
0,2,OH,47,0.2168394662240445,0,1,1,2,3,Ohio
1,2,KS,66,0.9968210517452514,0,1,1,1,2,Kansas
0,1,RI,68,0.34781533863290515,0,0,1,2,3,Rhode Island
0,1,PA,50,0.7596611636041358,0,0,1,2,2,Pennsylvania
1,2,IL,63,1.3428910333336301,0,0,1,4,3,Illinois
0,4,AZ,65,0.39677763591832915,0,0,1,2,3,Arizona
1,2,IN,61,0.46083658688306595,0,0,1,2,3,Indiana
0,2,OH,65,0.31407354603574933,0,0,1,2,3,Ohio
1,3,TX,71,4.182411461815187,0,0,1,2,2,Texas
0,3,SC,24,0.36953891433864616,0,1,2,1,2,South Carolina
0,4,CA,36,0.9142710690052666,0,0,1,2,2,California
0,3,MD,59,0.8022504856090316,0,0,2,1,2,Maryland
0,2,MI,67,0.5729858773460134,0,0,1,2,2,Michigan
1,1,MA,62,0.4507891722453272,0,0,1,1,2,Massachusetts
0,1,NY,45,1.014758157783894,0,0,1,2,3,New York
1,2,IL,60,2.6632631258398485,0,1,1,4,2,Illinois
0,3,TN,35,0.2710132235783059,0,1,2,1,1,Tennessee
0,2,MI,52,0.5380112012789465,0,0,1,3,3,Michigan
0,2,IN,40,0.8951702085284984,0,0,1,4,3,Indiana
1,2,IA,44,3.252782793622114,0,0,1,3,2,Iowa
0,1,NJ,34,1.2449365204856369,0,1,2,1,2,New Jersey
0,2,MI,19,0.14986396376932098,1,0,5,1,2,Michigan
1,1,NY,74,4.135851047284673,0,1,1,3,2,New York
1,3,FL,46,0.6466954928898386,0,1,1,2,1,Florida
0,3,FL,37,0.24386519259457978,1,0,5,1,3,Florida
1,1,NY,81,0.6867771273249608,0,0,1,1,2,New York
1,3,MS,69,0.4166632291189536,0,1,2,1,3,Mississippi
0,3,TN,47,0.5114376266627723,0,0,1,2,3,Tennessee
0,4,HI,41,0.4912163711553966,0,0,4,2,3,Hawaii
1,2,IA,62,0.5916733066715475,0,0,1,2,3,Iowa
0,3,FL,66,0.4496482496749962,0,0,1,2,3,Florida
1,3,DC,30,1.467570717404531,0,0,1,2,2,District Of Columbia
0,2,WI,21,2.646305470878347,0,1,5,3,2,Wisconsin
0,2,MI,54,1.9322692100715801,0,0,1,3,2,Michigan
1,4,AZ,71,0.8879949409613395,0,1,1,2,3,Arizona
0,2,MN,65,0.6656038610470716,0,1,1,2,2,Minnesota
0,3,SC,39,0.6578820008718418,0,1,1,2,3,South Carolina
0,3,TN,32,0.6481990298375395,0,1,1,2,3,Tennessee
0,2,MO,53,0.42284150645906843,0,0,1,2,3,Missouri
1,2,MN,68,0.7828121859018744,0,0,1,1,2,Minnesota
0,4,WA,33,0.7617950210778328,0,0,1,2,2,Washington
1,2,IL,69,2.6240641514492196,0,1,1,4,2,Illinois
1,3,FL,62,0.869009660398774,0,0,1,3,3,Florida
0,3,FL,34,0.586182982531668,0,0,1,2,3,Florida
1,2,MI,66,1.1173136724687673,0,1,1,2,2,Michigan
0,3,FL,28,0.8223937938009562,0,0,1,2,3,Florida
1,4,CO,41,1.91372138835012,1,1,1,3,2,Colorado
0,3,SC,30,1.220385552674901,0,0,1,2,2,South Carolina
1,2,OH,39,0.8734885092245924,0,0,1,2,3,Ohio
1,3,KY,51,0.7681383107195631,0,1,1,2,2,Kentucky
0,4,HI,49,0.1161594439618096,0,0,4,2,3,Hawaii
1,2,MI,31,0.6988251953424264,1,0,1,1,2,Michigan
0,3,MD,35,0.1904348248170736,1,1,1,3,3,Maryland
0,3,NC,52,1.0417328907035004,0,0,3,1,2,North Carolina
0,3,TX,49,0.656201228661573,1,1,1,3,3,Texas
1,3,GA,41,0.26795659946148515,0,0,1,1,2,Georgia
1,4,CO,41,0.9783421055832745,1,1,1,3,3,Colorado
0,2,WI,60,1.1087497085323723,0,1,1,2,2,Wisconsin
0,2,MI,40,0.5812751705121404,0,1,1,2,3,Michigan
1,2,OH,30,1.053559108635621,0,0,1,3,3,Ohio
0,3,NC,27,0.003518953887226489,1,1,1,1,3,North Carolina
0,1,NJ,40,0.1465132691706312,1,1,1,2,3,New Jersey
0,2,IL,60,0.6817539280053702,0,0,2,1,2,Illinois
0,3,FL,39,0.7265803084393989,0,0,1,2,2,Florida
0,4,AZ,46,0.3932150348429964,0,0,1,2,3,Arizona
0,1,NY,76,1.162575413067525,0,0,1,3,3,New York
0,2,WI,38,0.1176673052829465,0,0,1,1,3,Wisconsin
0,2,MI,33,0.1375651084134811,0,0,1,1,1,Michigan
0,4,WA,35,1.4907033666440193,0,0,1,2,3,Washington
0,3,LA,20,6.155924182036101e-4,1,1,2,1,3,Louisiana
0,3,FL,60,0.6261852859515105,1,1,1,2,2,Florida
1,3,FL,20,0.08930808555053368,1,1,2,1,1,Florida
1,4,CO,41,0.9783421055832745,1,1,1,3,3,Colorado
1,3,GA,43,0.5307763136451185,0,0,1,2,3,Georgia
0,3,VA,25,0.03502125470964737,1,0,1,1,3,Virginia
1,3,FL,71,4.975658933157722,1,0,1,2,3,Florida
0,3,MD,53,0.5723423262025643,0,0,1,2,3,Maryland
1,1,PA,66,0.45752318185734836,0,0,1,1,2,Pennsylvania
1,4,OR,47,1.0058605367129039,0,0,1,2,3,Oregon
1,3,FL,63,0.6667753787790889,0,0,5,1,3,Florida
0,3,VA,26,0.01348730609138608,1,1,1,1,2,Virginia
1,3,FL,54,0.47178333838893305,0,0,1,2,3,Florida
0,3,KY,20,0.475990418387335,1,0,1,1,1,Kentucky
1,2,IL,72,4.679310812053051,1,0,1,2,3,Illinois
0,3,TX,45,0.03676864854274985,1,0,1,2,3,Texas
0,3,FL,22,0.0025342491430508495,1,1,2,2,3,Florida
1,3,TX,20,0.15428081321830595,1,0,2,4,3,Texas
0,1,PA,73,0.8811460365747958,0,0,1,2,3,Pennsylvania
1,2,IL,56,0.07407125510051246,0,0,1,1,3,Illinois
0,1,PA,57,0.7693797030489685,0,0,2,2,3,Pennsylvania
0,1,NY,69,1.3992713096992486,0,0,1,3,2,New York
0,2,MN,61,0.9031898908905152,0,0,2,1,2,Minnesota
1,2,IL,72,2.1723388706331193,1,0,1,4,3,Illinois
0,4,WA,58,1.5399623385775683,0,0,1,2,2,Washington
0,3,FL,43,0.2975341153198006,1,1,1,1,1,Florida
1,3,VA,46,0.02986240452965848,1,0,1,2,3,Virginia
